2000	主公尚無聯盟，請先創建或加入
2001	立即前往
2002	聯盟建築
2004	擊敵
2007	排名
2008	主公
2010	官職
2012	戰鬥力
2018	擊敵數
2021	盟主
2022	勢力值
2027	展示武將
2028	名玉
2029	￥
2030	請適度娛樂，理性消費
2031	儲值
2032	重連中...
2033	點擊螢幕任意位置關閉
2035	士兵名字
2036	多部曲駐防中
2037	正在駐紮中：
2039	幫助
2040	求助
2041	攻擊
2042	出發地出發地
2043	目的地目的地
2044	討伐次數恢復
2045	剩餘討伐次數：
2046	請先擊敗
2047	白波賊 Lv.%s
2048	首次擊敗獎勵
2049	擊敗獎勵
2050	最高可攻打：
2054	需至少兩人共討才可攻打
2055	黃巾軍就是一支將黃布裹在頭上的軍隊，百姓稱他們為神兵天將。到處流傳著‘蒼天已死，黃天當立。歲在甲子，天下大吉’的口號和標語。
2056	東漢末年，各地農民土匪紛紛起義，黑山是太行山的南端，地勢錯綜複雜，非常適合打伏擊。這個地方出現了大大小小二十多支的武裝勢力，號稱是“黑山軍”。
2057	主將：
2058	士兵：
2063	數量：
2064	主城戰鬥後自動補充兵將
2065	盟友：
2068	聯盟名稱
2069	未駐防
2070	戰鬥倒計時：
2071	戰
2072	此土地被納入以下聯盟領地範圍：
2073	暫無
2075	彼岸花開聯盟所屬聯盟軍旗（600,600）
2076	免戰倒計時：
2077	免
2078	空地
2079	關中-京兆郡
2080	駐紮部曲
2081	駐防部曲
2082	行軍部曲
2086	剩餘採集時間
2088	基礎速度
2091	800/小時
2092	倒計時
2094	退遁中
2097	泰山壓頂
2098	自動
2102	偵察用時 :
2103	30s
2104	偵察消耗 :
2106	派遣武將
2107	出發地 :
2108	我的主城
2109	清選擇武將前往偵察
2110	高級畫質
2111	普通畫質
2112	流暢畫質
2113	請選擇您需要的解析度配置：
2115	城池
2117	兵力
2120	可討伐：
2121	剩餘時間：
2124	鐵礦產出鐵礦
2125	可開採：
2126	黑山軍
2127	搜索最近
2128	列表搜索
2129	最高可挑戰等級：
2130	出發地
2131	當前搜索：
2132	礦洞
2133	LV.
2134	附近沒有找到任何礦洞
2135	活動剩餘時間：
2136	累計擊敗獎勵
2137	個人排名獎勵
2138	暫無戰事
2139	個人積分：
2140	聯盟排名：
2142	等待
2144	已添加
2145	添加
2149	選擇伺服器
2150	爆滿
2151	擁擠
2152	流暢
2153	維護
2154	推薦伺服器
2155	1-10區
2156	11-20區
2157	21-30區
2158	31-40區
2159	主城
2162	方陣
2164	保存編隊
2165	移除編隊
2170	創建部曲
2171	士兵選擇
2172	您當前兵力不足，快去訓練一些士兵吧!
2174	（兵力不足，無法從募兵所中補充兵力）
2175	預設兵力：
2177	防禦
2180	射程
2181	移速
2184	選擇士兵
2185	雇傭工匠剩餘時間：
2187	鬼斧神工8小時
2188	雇傭一個工匠工作8小時。改工匠空閒時，不會消耗工作時間。
2191	部曲：
2192	擁有：10
2193	生產消耗：
2194	兵種簡介：
2195	輕盾兵
2196	Lv.31
2197	速度高，擅長快速接近敵軍速度高，擅長快速接近敵軍
2198	兵刃攻擊
2200	兵刃防禦
2201	攻擊距離
2202	移動速度
2203	攻擊速度
2204	行軍速度
2206	謀略
2207	兵曹
2208	解鎖條件：繕甲
2209	普通兵
2210	特殊兵
2211	擁有：100
2213	解鎖條件：學問署10級
2216	Lv.3
2217	速度高，擅長快速接近敵軍
2225	謀略防禦
2226	士兵詳情
2228	遣散作戰單位僅返還50%的資源並會降低戰鬥力
2229	遣散
2230	遣散數量：
2233	傷兵
2234	在營
2244	募兵所上限
2245	當前兵力
2246	主城兵力
2247	征外兵力
2248	徵兵數量
2249	醫曹數量
2250	升級全部
2251	部曲詳情
2252	募兵所
2258	攻速
2260	升級消耗
2261	確定升級
2262	數量:
2263	該兵種已滿級
2267	偵察中
2268	返回中
2269	偵察消耗
2271	9999萬
2273	佈防部曲
2274	主城等級
2276	可攻取銅幣
2277	可攻取糧草
2279	效果剩餘時間
2280	剩餘
2281	自動生效時間
2284	已生效
2285	主公，可在右側列表中購買秘策
2286	司馬
2288	截圖分享
2290	再招募n次，必得完整武將
2291	00:00:00後免費
2293	招募五次
2294	幕府
2295	跳過&gt;&gt;
2296	科技研究
2297	這是科技標題
2298	等級0
2300	》
2301	研究
2307	要求
2308	學問署等級
2309	官職加成
2310	從屬官職：
2311	當前武將：
2313	已達最高級
2317	科技的名字
2318	正在研究的科技的描述
2322	學問署
2323	輔助
2325	軍事
2326	提示文本
2327	中轉
2329	空
2332	主城主城主城
2334	歸屬地：
2337	士兵
2338	部曲總負重：
2342	主將技能
2343	副將技能
2353	當前位置：
2355	部曲退遁中
2356	添加部曲
2358	無副將
2359	兵種
2360	輕步卒
2362	無士兵
2363	資
2366	距離：200裏
2370	號召共討
2371	部曲總兵力：
2372	推薦戰力：
2373	勢均力敵，勝負難分。
2374	同時抵達
2376	戰鬥結束後撤退
2378	可出征部曲規模：
2379	共討部曲規模：
2380	已加入部曲：
2382	消耗體力：
2383	疲勞狀態的部曲無法出征
2384	請主公更換部曲或武將
2385	主城戰鬥後自動從募兵所補充兵將
2398	運輸武將：
2399	部署士兵：
2401	蔡徐坤
2403	所在地：
2404	城塞名六個字
2405	屯兵詳情
2406	出發地六個字
2407	目的地六個字
2409	運輸方陣：
2412	目的
2414	2000裏
2426	垛牆
2427	哨塔
2428	建築類型
2429	所在州
2430	座標
2433	尚未發起建造
2434	聯盟告示
2435	招募告示
2437	完成
2440	公告內容
2441	字數
2442	宣告內容
2450	任命
2451	20分鐘前
2452	1000萬
2454	副盟主
2455	成員
2458	快速加入
2459	查找
2463	太守
2464	副盟
2466	外相
2469	放棄
2470	成員管理
2471	職位：
2472	威望 18
2473	禪讓盟主
2474	降為成員
2475	踢出聯盟
2476	職位調整
2477	任命副盟主
2478	任命外相
2479	任命太守
2481	是否花費300元寶更改聯盟名字？
2485	聯盟公告
2486	聯盟公告的內容：y7大賣流水10億
2487	聯盟商店
2488	聯盟懸賞
2490	聯盟計謀
2491	聯盟科技
2492	聯盟城市
2493	爵位升遷
2494	聯盟互助
2495	個人貢獻值 :
2496	成員 :
2497	盟主 :
2498	排名 :
2499	聯盟寶庫 :
2500	首府 :
2501	洛杉磯
2502	勢力值:
2503	999萬
2506	已申請
2507	申請
2508	城市名稱
2509	城市等級
2510	城市座標
2512	聯盟名稱：
2513	聯盟宣言：
2514	歡迎加入我的聯盟！
2515	請輸入聯盟名
2518	聯盟簡介
2520	盟主名字
2522	聯盟宣告
2523	申請加入
2526	戰力要求：
2535	暫無聯盟邀請
2538	聯盟等級
2539	聯盟成員
2543	請輸入需要尋找的聯盟ID或聯盟名稱
2547	聯盟設置
2548	編輯旗幟
2549	XXXX
2551	最低戰力要求：
2552	修改
2554	不再接受申請
2555	需驗證才能加入
2564	批准
2565	拒絕
2571	上次登錄
2573	捐獻
2574	城市擊敵
2576	人數:
2582	入盟申請
2585	垛牆血量
2593	我的駐紮部曲
2594	敵軍數量：
2596	可獲得獎勵
2597	可以進行討伐
2598	攻打
2599	討伐次數：
2600	下次恢復討伐次數：
2601	陷阱
2602	鐵火炮正在製造中
2604	夜叉擂
2605	未解鎖
2606	軍情院14級解鎖
2608	放置
2613	成員數
2616	設置
2617	聯盟關係申請
2618	設置為中立
2619	邀請入同盟
2620	設置為友好
2622	當前關係
2623	設置為敵對
2624	聯盟關係
2625	查找聯盟
2626	結盟請求
2627	退出同盟
2628	邀請您締結友好
2629	邀請您加入同盟
2630	如需退出同盟，請在聯盟關係介面點擊【退出同盟】
2631	暫時查找不到您所輸入的聯盟，請確認後重新輸入
2632	請輸入您需要設置關係的聯盟名字，查找後操作
2633	當前尚未締交聯盟關係
2634	請署下您的名字
2635	確定名字
2636	命名
2637	選擇形象
2642	擁有城市：
2643	聯盟城市（臨）
2645	剩餘生效次數：
2648	秘策
2649	未生效
2650	所有秘策均已生效
2651	（已生效）
2652	次
2653	剩餘次數：
2654	排行榜
2656	玩家
2658	積分
2659	無排名
2660	已滿
2661	放置陷阱
2662	戰鬥後自動補充兵力
2663	號旗：
2664	防守上限：8/16
2665	調度
2666	體力-10
2668	使用中
2669	裝扮
2670	稱謂
2671	頭像
2672	獲取方式
2673	使用期限
2677	尚未選中稱謂
2678	自訂稱謂
2679	雄踞
2682	自訂
2683	金蘭譜
2684	通過結義稱謂最多前置兩字，尾碼一字。例如：昆侖四俠，葫蘆五娃
2685	今日可修改次數：
2687	虛位以待
2688	發起人
2689	受邀人
2690	等待回應
2691	脫離
2693	移除人
2696	加入
2697	您是否同意加入結義
2698	倒計時：
2699	取消解除
2700	解除結義
2701	點擊螢幕任意區域關閉
2702	領地
2703	關係
2704	對
2705	發起攻擊
2706	敵襲列表
2707	前往戰況
2708	治理能力
2709	主城安定值
2710	品階突破
2711	突破
2712	一
2713	二
2714	三
2715	四
2716	五
2717	六
2718	七
2719	累計登錄七天，獲得高順和王佐張遼
2720	首次儲值任意名玉領豪華大禮包
2721	王佐
2722	薑維
2723	線上時間
2725	點擊徽章可查看詳情
2726	當前親密值
2727	佩戴
2729	攻城成就
2730	戰鬥成就
2731	收集成就
2732	賽季成就
2733	達成條件
2734	獲得獎勵
2735	當前進度
2737	領取
2738	勾選後展示
2739	領取豪禮
2740	雇傭
2742	城塞武將：
2743	城塞方陣：
2744	城寨中暫無空閒武將
2745	城寨中暫無空閒士兵方陣
2746	獎勵詳情
2749	中等
2750	困難
2751	簡單
2755	初級寶箱
2756	中級寶箱
2757	高級寶箱
2758	超級寶箱
2759	未雇傭
2761	科技
2762	今日獎勵已全部領完
2763	獎勵將在活動結束時發放
2768	聯盟資訊
2770	聯盟戰力
2771	規則說明
2774	我的排名：
2777	玩家資訊
2780	排行榜戰力為活動期間歷史最高戰力
2781	排行
2785	科技佇列
2786	建築佇列
2794	建築工匠
2795	科技工匠
2799	邀請函：
2800	】
2801	（15字以內）
2803	邀請將發送至世界頻道，其他玩家可點擊申請
2804	吾盟虛位，亟盼君至，共馳天下
2808	暫無申請
2809	一鍵忽略
2811	政令
2812	【
2814	（點擊可輸入邀請口號）
2815	暫無聯盟上榜
2816	廣攬天下
2817	邀請入盟
2822	聯盟人數
2823	所屬州
2824	操作
2825	聯盟邀請
2826	活動中心
2827	福利
2828	首儲禮包
2829	敵情
2831	同一任務需由低至高來完成。 完成的難度越高，獎勵越豐富。
2832	今日民望：
2833	氣泡
2834	頭像框
2836	擊敵積分
2837	本服
2838	跨服
2840	同盟
2841	爵位
2842	武將戰力
2845	一鍵使用
2849	銅幣
2851	熱賣
2852	首儲雙倍
2853	禮包商城
2854	返利月卡可疊加購買
2855	立即獲得：
2856	每日獲得：
2857	累計獲得：
2858	剩餘有效期
2859	天
2860	啟動
2861	續期
2864	已領取
2865	初級
2866	中級
2867	高級
2869	提升戰力沖排名
2870	工匠空閒時，不會消耗工作時間。
2872	當前啟動
2873	當前上限
2874	下級上限
2878	購買道具
2879	請選擇要購買的物品數量
2881	畫面
2882	聲音
2883	通知
2884	切換帳號
2886	:
2887	活動期間，所有名玉檔位首次儲值可獲雙倍獎勵
2888	不影響角色首儲雙倍
2889	距離活動結束還剩
2890	前往儲值
2891	前往續期
2892	本次登錄不再提醒
2893	活動雙倍
2894	名玉儲值
2895	清暫存
2896	升十階
2897	已擁有：
2898	一鍵升級
2901	時間減免：
2902	資源總量：
2904	討伐白波賊，可獲得張角密信
2905	張角密信可追查張角位置
2906	擊敗張角可獲得豐富獎勵
2907	密信
2909	當日獲取獎勵次數：
2911	目前張角等級：
2912	可用獎勵次數：
2913	選擇難度
2914	張角等級
2916	目前白波賊最高擊敵等級：
2917	討伐
2918	討伐等級不足
2919	預計採集時間：
2920	預計採集數量：
2921	部曲採集速度：
2922	已採集資源
2923	部曲採集倒計時
2924	部曲採集速度
2925	礦洞剩餘採集時間
2926	佔領者
2928	基礎
2929	隱私保護指引
2930	服務條款
2931	客服
2933	收歸名將得好禮
2934	前往拜訪
2936	我的積分：
2937	排名：
2943	升級獲得豐富好禮
2944	未達成
2947	元寶兌換
2950	請輸入兌換數額
2953	科技詳情
2955	盟主與副盟主才可發起研究
2957	查看詳情
2959	科技加成
2960	標記
2961	描述
2962	發佈者
2963	科技解鎖
2965	盾兵
2966	騎兵
2967	弓兵
2968	戰車
2969	+
2970	/小時
2971	探索中
2972	探索迷霧
2973	探索
2975	長按可批量訓練
2976	暫無產出
2978	禮包
2979	基金
2980	貨禮架
2981	特權
2982	啟動即獲贈等額元寶
2983	累計返還高額元寶
2985	只能同時派遣一個迷霧探索佇列
2986	資源總量
2989	升級中
2990	未可升級
2991	快速選擇
2992	當前搜索：
2994	黑山軍部曲數量：
2995	白波賊部曲數量：
2998	/
2999	最高挑戰等級：
3000	已前往討伐
3003	無人採集
3004	附近沒有找到目標
3005	陣容
3007	陣容詳情
3010	陣容如下
3011	（點擊可查看部曲詳情）
3012	會在以下陣容中隨機
3016	處理時間：
3017	聯盟貢獻：
3021	推薦部曲評分：
3023	聯盟排名獎勵
3025	個人排名
3026	聯盟排名
3029	個人排名：
3030	·
3031	待派遣
3034	已購買
3035	禮包內容
3036	每日限購一次
3037	贈送以下道具
3038	可選武將碎片
3039	每日[t]00:00:00[/t]重置購買次數
3040	三種禮包每日各限購一次
3041	這是郵件簡略內容
3042	回復
3060	批量刪除
3061	武將技能
3062	坐騎技能
3063	可調動部曲到要塞中，並允許1支部曲在內徵兵。適合前線征戰的部曲修整。
3066	聯盟貢獻
3067	當前聯盟貢獻
3073	建築區域內有阻擋
3075	資訊詳情
3076	聯盟暫未興建哨塔，請先建聯盟哨塔
3077	請選擇您要遷往的聯盟哨塔範圍
3078	聯盟遷城
3079	絹布
3080	水面
3081	部曲評分：
3083	共討部曲總評分
3085	評分
3086	出征部曲總評分：
3089	升級公府可返還大量元寶
3091	點擊查看詳情
3092	稅率
3093	稅收減益
3094	糧草稅率：
3095	銅幣稅率：
3096	鐵礦稅率：
3098	使用秘策可即時加強
3099	士兵結構
3101	公府成長
3103	士兵戰力
3104	白玉
3106	熱銷商品 欲購從速
3107	被俘武將
3108	俘虜武將
3110	安全產出
3111	進攻列表
3112	防守列表
3113	調整順序
3114	進攻部曲：8/8
3115	佈防部曲：8/8
3116	候補部曲：16/16
3117	部曲戰鬥力：
3123	滿
3124	初
3125	當前階段
3126	點擊使用以下將魂，長按可連續使用
3127	當前效果
3128	下級效果
3129	武將屬性加成
3130	武將等級提升至%s級解鎖
3131	已達到等級上限
3132	武將達到%s可繼續升級此裝備
3133	提升武將等級至%s級可完整啟動此裝備效果
3134	武將達到%s級可繼續升階
3135	提升武將等級至%s級可完整啟動當前品階效果
3136	武將達到%s級可繼續升星
3137	提升武將等級至%s級可完整啟動當前星級效果
3138	逸群之才
3139	良能之才
3140	天下戰況
3143	當前勢力值：
3144	聯盟爵位
3145	敵對
3147	友好
3148	中立
3151	加入同盟
3154	請求建立關係
3155	當前尚未有聯盟發來關係邀請
3159	變更關係
3160	再三考慮
3171	輸入聯盟名字
3177	基金商城
3178	商肆
3179	雜貨箱
3180	調度部曲
3181	撤退部曲
3182	調整
3183	歸屬地
3184	部曲調度次數：
3185	部曲調度
3186	下次不再提醒
3189	城塞內駐防部曲數量
3191	釋放倒計時
3192	部署詳情
3193	起點：
3194	目標座標：
3195	撤退中
3200	戰力統計
3201	作戰戰力
3202	建築戰力
3203	科技戰力
3206	未輸入名字將以默認命名：
3207	（建造後不可修改）
